,Handle,Title,Type,Tags,Color (product.metafields.custom.colors),Craft (product.metafields.custom.craft),Delivery (product.metafields.custom.delivery),Fabric (product.metafields.custom.fabric),Fit (product.metafields.custom.fit),List of Colors (product.metafields.custom.list_of_colors),description,Fabric,Embroidery,Craft,Fit,Delivery
5856,kosha-black-kurta-set,,,,,,,,,,,,,,,
5857,kosha-black-kurta-set,,,,,,,,,,,,,,,
5858,kosha-black-kurta-set,,,,,,,,,,,,,,,
5859,kosha-black-kurta-set,,,,,,,,,,,,,,,
5860,kosha-dark-red-kurta-set,Kosha Kurta Set,Kurta Set,"Comfort fit, Darkred, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk",Dark Red,Appliqué Work,6 Weeks,Silk,Comfortable Fit,,This is a dark red silk kurta enhanced with floral appliqué work butis and resham threadwork. It comes with a pair of matching lycra georgette churidar pants and a matching embroidered organza dupatta.,Silk,Appliqué and resham threadwork,Appliqué and resham threadwork,Comfort fit,6 weeks
5861,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5862,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5863,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5864,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5865,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5866,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5867,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5868,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5869,kosha-dark-red-kurta-set,,,,,,,,,,,,,,,
5870,bahara-dark-green-kurta-set,Bahara Kurta Set,Kurta Set,"Comfort fit, Darkgreen, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk",Dark Green,"Zari, applique and resham threadwork",6 Weeks,Silk,Comfortable Fit,,This is a dark green silk kurta enhanced with embroidered floral butis. It comes with a pair of matching silk pants with appliqué work and a color blocked organza dupatta.,Silk,Zari and resham threadwork,"Zari, appliqué and resham threadwork",Comfort fit,6 weeks
5871,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5872,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5873,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5874,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5875,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5876,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5877,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5878,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5879,bahara-dark-green-kurta-set,,,,,,,,,,,,,,,
5880,ahila-dark-green-kurta-set,Ahila Kurta Set,Kurta Set,"Comfort fit, Darkgreen, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk",Dark Green,Appliqué Work,6 Weeks,Silk,Comfortable Fit,,This is a dark green silk kurta enhanced with floral appliqué work motifs and zari embroidery. It comes with a pair of matching lycra georgette churidar pants and a matching embroidered georgette dupatta.,Silk,Zari work,Appliqué and zari work,Comfort fit,6 weeks
5881,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5882,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5883,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5884,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5885,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5886,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5887,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5888,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5889,ahila-dark-green-kurta-set,,,,,,,,,,,,,,,
5890,saanjh-blue-kurta-set,Saanjh Kurta Set,Kurta Set,"Blue, Comfort fit, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk",Blue,Appliqué Work,6 Weeks,Silk,Comfortable Fit,,This is a blue silk kurta enhanced with floral appliqué work motifs. It comes with a pair of matching silk pants and a blue georgette dupatta.,Silk,Appliqué and resham threadwork,Appliqué and resham threadwork,Comfort fit,6 weeks
5891,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5892,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5893,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5894,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5895,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5896,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5897,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5898,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5899,saanjh-blue-kurta-set,,,,,,,,,,,,,,,
5900,saanjh-black-kurta-set,Saanjh Kurta Set,Kurta Set,"Black, Comfort fit, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk",Black,Appliqué Work,6 Weeks,Silk,Comfortable Fit,,This is a black silk kurta enhanced with floral appliqué work motifs. It comes with a pair of matching silk pants and a black georgette dupatta.,Silk,Appliqué and resham threadwork,Appliqué and resham threadwork,Comfort fit,6 weeks
5901,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5902,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5903,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5904,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5905,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5906,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5907,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5908,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5909,saanjh-black-kurta-set,,,,,,,,,,,,,,,
5910,maushmi-goldenrod-kurta-set,Maushmi Kurta Set,Kurta Set,"Comfort fit, DLVRY 6 weeks, Festive, Goldenrod, Not On Sale, Pret, Rang, Silk",Goldenrod,Resham Thread Embroidery,6 Weeks,Silk,Comfortable Fit,,"This is a goldenrod silk kurta embroidered with floral butis. It comes with a pair of resham embroidered, yellow green silk pants and a yellow green organza dupatta enhanced with gota work.",Silk,Resham threadwork,Resham threadwork,Comfort fit,6 weeks
5911,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5912,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5913,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5914,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5915,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5916,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5917,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5918,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5919,maushmi-goldenrod-kurta-set,,,,,,,,,,,,,,,
5920,maushmi-dark-green-kurta-set,Maushmi Kurta Set,Kurta Set,"Comfort fit, Darkgreen, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk",Dark Green,Zari and Resham Thread Embroidery,6 Weeks,Silk,Comfortable Fit,,"This is a dark green silk kurta embroidered with floral butis. It comes with a pair of resham embroidered, majenta silk pants and a magenta organza dupatta enhanced with gota work.",Silk,Zari and resham threadwork,Zari and resham threadwork,Comfort fit,6 weeks
5921,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5922,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5923,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5924,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5925,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5926,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5927,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5928,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5929,maushmi-dark-green-kurta-set,,,,,,,,,,,,,,,
5930,navya-yellow-green-kurta-set,Navya Kurta Set,Kurta Set,"Comfort fit, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk, Yellow Green",Yellow Green,"Zari, applique and resham threadwork",6 Weeks,Silk,Comfortable Fit,,This is a yellow green silk kurta enhanced with floral butis and floral appliqué work motifs on the sleeves. It comes with a pair of embroidered purple silk pants and a yellow green organza scalloped dupatta.,Silk,"Zari, appliqué and resham threadwork","Zari, appliqué and resham threadwork",Comfort fit,6 weeks
5931,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5932,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5933,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5934,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5935,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5936,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5937,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5938,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5939,navya-yellow-green-kurta-set,,,,,,,,,,,,,,,
5940,navya-blue-kurta-set,Navya Kurta Set,Kurta Set,"Blue, Comfort fit, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk",Blue,"Zari, applique and resham threadwork",6 Weeks,Silk,Comfortable Fit,,This is a blue silk kurta enhanced with floral butis and floral appliqué work motifs on the sleeves. It comes with a pair of embroidered goldenrod silk pants and a blue organza scalloped dupatta.,Silk,"Zari, appliqué and resham threadwork","Zari, appliqué and resham threadwork",Comfort fit,6 weeks
5941,navya-blue-kurta-set,,,,,,,,,,,,,,,
5942,navya-blue-kurta-set,,,,,,,,,,,,,,,
5943,navya-blue-kurta-set,,,,,,,,,,,,,,,
5944,navya-blue-kurta-set,,,,,,,,,,,,,,,
5945,navya-blue-kurta-set,,,,,,,,,,,,,,,
5946,navya-blue-kurta-set,,,,,,,,,,,,,,,
5947,navya-blue-kurta-set,,,,,,,,,,,,,,,
5948,navya-blue-kurta-set,,,,,,,,,,,,,,,
5949,navya-blue-kurta-set,,,,,,,,,,,,,,,
5950,mohini-blue-kurta-set,Mohini Kurta Set,Kurta Set,"Blue, Comfort fit, DLVRY 6 weeks, Festive, Not On Sale, Pret, Rang, Silk",Blue,Zari and Resham Thread Embroidery,6 Weeks,Silk,Comfortable Fit,,This is a blue silk kurta embroidered with floral butis. It comes with a pair of blue lycra crepe churidar and a colour blocked organza dupatta.,Silk,Zari and resham threadwork,Zari and resham threadwork,Comfort fit,6 weeks
5951,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5952,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5953,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5954,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5955,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5956,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5957,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5958,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5959,mohini-blue-kurta-set,,,,,,,,,,,,,,,
5960,gazal-kurta-set,Gazal Kurta Set,Kurta Set,"Comfortable Fit, DLVRY 6 weeks, Goldenrod, Haldi, Handloom Mulmul, Khiraz, Not On Sale, Pret",Goldenrod,Appliqué Work,6 Weeks,Handloom Mulmul,Comfortable Fit,,This set features a goldenrod colour mul kurta  embroidered with floral and paisley butis and a pair of churidars. It comes with a mukaish embroidered mul dupatta.,Handloom Mulmul,Tonal rehsam thread work floral embroidery with sequins and pearl highlighting.,Applique Work,Comfortable Fit,6 weeks
5961,gazal-kurta-set,,,,,,,,,,,,,,,
5962,gazal-kurta-set,,,,,,,,,,,,,,,
5963,gazal-kurta-set,,,,,,,,,,,,,,,
5964,gazal-kurta-set,,,,,,,,,,,,,,,
5965,gazal-kurta-set,,,,,,,,,,,,,,,
5966,gazal-kurta-set,,,,,,,,,,,,,,,
5967,gazal-kurta-set,,,,,,,,,,,,,,,
5968,gazal-kurta-set,,,,,,,,,,,,,,,
5969,gazal-kurta-set,,,,,,,,,,,,,,,
5970,nazree-gharara-set,Nazree Gharara Set,Gharara Set,"Biege, Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Mehandi, Not On Sale, Tussar Georgette",Beige,Resham Thread Embroidery,6 Weeks,Pure Moonga Silk,Comfortable Fit,,This set features a beige colour tussar georgette short kurta enhanced with embroidered floral pattern. It comes with a tissue gharara and a tissue dupatta.,Tussar Georgette,Ivory resham and white gold zari embroidered jaal with gold zardoz and sequins work.,Zardoz,Comfort fit,6 weeks
5971,nazree-gharara-set,,,,,,,,,,,,,,,
5972,nazree-gharara-set,,,,,,,,,,,,,,,
5973,nazree-gharara-set,,,,,,,,,,,,,,,
5974,nazree-gharara-set,,,,,,,,,,,,,,,
5975,nazree-gharara-set,,,,,,,,,,,,,,,
5976,nazree-gharara-set,,,,,,,,,,,,,,,
5977,nazree-gharara-set,,,,,,,,,,,,,,,
5978,nazree-gharara-set,,,,,,,,,,,,,,,
5979,nazree-gharara-set,,,,,,,,,,,,,,,
5980,aayat-kurta-set,Aayat Kurta Set,Kurta Set,"Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Not On Sale, Pale turquoise, Sangeet, Tussar Georgette",Pale Turquoise,Zardoz Work,6 Weeks,Pure Moonga Silk,Comfortable Fit,,This set features a pale turqouise  colour tussar georgette kurta enhanced with embroidered floral pattern. It comes with a pair of churidars  and a organza dupatta.,Tussar Georgette,Ivory resham and white gold zari embroidered jaal with gold zardoz and sequins work.,Zardoz,Comfort fit,6 weeks
5981,aayat-kurta-set,,,,,,,,,,,,,,,
5982,aayat-kurta-set,,,,,,,,,,,,,,,
5983,aayat-kurta-set,,,,,,,,,,,,,,,
5984,aayat-kurta-set,,,,,,,,,,,,,,,
5985,aayat-kurta-set,,,,,,,,,,,,,,,
5986,aayat-kurta-set,,,,,,,,,,,,,,,
5987,aayat-kurta-set,,,,,,,,,,,,,,,
5988,aayat-kurta-set,,,,,,,,,,,,,,,
5989,aayat-kurta-set,,,,,,,,,,,,,,,
5990,abidha-sharara-set,Abidha Sharara Set,Sharara Set,"Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Not On Sale, Pink, Sangeet, Silk Organza",Pink,Appliqué Work,6 Weeks,Silk Organza,Comfortable Fit,,This set features a beige colour organza kurta enhanced with embroidered  floral bunches. It comes with pink organza sharara and a dupatta.,Silk Organza,Gota patti and multicolour  applique work floral embroidery with sequins and pearl highlighting.,Applique Work,Comfort fit,6 weeks
5991,abidha-sharara-set,,,,,,,,,,,,,,,
5992,abidha-sharara-set,,,,,,,,,,,,,,,
5993,abidha-sharara-set,,,,,,,,,,,,,,,
5994,abidha-sharara-set,,,,,,,,,,,,,,,
5995,abidha-sharara-set,,,,,,,,,,,,,,,
5996,abidha-sharara-set,,,,,,,,,,,,,,,
5997,abidha-sharara-set,,,,,,,,,,,,,,,
5998,abidha-sharara-set,,,,,,,,,,,,,,,
5999,abidha-sharara-set,,,,,,,,,,,,,,,
6000,fazr-kurta-set,Fazr Kurta Set,Kurta Set,"Comfort fit, Couture, DLVRY 6 weeks, Goldenrod, Khiraz, Not On Sale, Sagan, Silk Organza",Goldenrod,Appliqué Work,6 Weeks,Silk Organza,Comfortable Fit,,This set features a goldenrod  colour organza  A line kurta  enhanced with embroidered floral bunches. It comes with a pair of churidar and a golden tissue dupatta.,Silk Organza,Gota patti and applique  work floral embroidery with sequins and pearl highlighting.,Applique Work,Comfort fit,6 weeks
6001,fazr-kurta-set,,,,,,,,,,,,,,,
6002,fazr-kurta-set,,,,,,,,,,,,,,,
6003,fazr-kurta-set,,,,,,,,,,,,,,,
6004,fazr-kurta-set,,,,,,,,,,,,,,,
6005,fazr-kurta-set,,,,,,,,,,,,,,,
6006,fazr-kurta-set,,,,,,,,,,,,,,,
6007,fazr-kurta-set,,,,,,,,,,,,,,,
6008,fazr-kurta-set,,,,,,,,,,,,,,,
6009,fazr-kurta-set,,,,,,,,,,,,,,,
6010,yusra-gharara-set,Yusra Gharara Set,Gharara Set,"Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Mehandi, Not On Sale, Olive, Tussar Georgette",Olive Green,Zardoz Work,6 Weeks,Pure Moonga Silk,Comfortable Fit,,This set features a beige tussar georgette colour kurta  embroidered with floral butis. It comes with a  organza gharar and an embroidered dupatta.,Tussar Georgette,Multicolour resham thread work floral and chinar buti embroidery with gold zardoz work.,Zardoz,Comfort fit,6 weeks
6011,yusra-gharara-set,,,,,,,,,,,,,,,
6012,yusra-gharara-set,,,,,,,,,,,,,,,
6013,yusra-gharara-set,,,,,,,,,,,,,,,
6014,yusra-gharara-set,,,,,,,,,,,,,,,
6015,yusra-gharara-set,,,,,,,,,,,,,,,
6016,yusra-gharara-set,,,,,,,,,,,,,,,
6017,yusra-gharara-set,,,,,,,,,,,,,,,
6018,yusra-gharara-set,,,,,,,,,,,,,,,
6019,yusra-gharara-set,,,,,,,,,,,,,,,
6020,nafisa-kurta-set,Nafisa Kurta Set,Kurta Set,"Biege, Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Not On Sale, Sangeet, Silk Georgette",Beige,Resham Thread Embroidery,6 Weeks,Georgette,Comfortable Fit,,This set features a Beige georgette A line front open kurta enhanced with embroidered floral jaal and paisley buits It comes with pair of pallazo pants and a tulle dupatta.,Silk Georgette,Ivory resham thread work floral embroidery with sequins and pearl highlighting.,Resham Thread Work,Comfort fit,6 weeks
6021,nafisa-kurta-set,,,,,,,,,,,,,,,
6022,nafisa-kurta-set,,,,,,,,,,,,,,,
6023,nafisa-kurta-set,,,,,,,,,,,,,,,
6024,nafisa-kurta-set,,,,,,,,,,,,,,,
6025,nafisa-kurta-set,,,,,,,,,,,,,,,
6026,nafisa-kurta-set,,,,,,,,,,,,,,,
6027,nafisa-kurta-set,,,,,,,,,,,,,,,
6028,nafisa-kurta-set,,,,,,,,,,,,,,,
6029,nafisa-kurta-set,,,,,,,,,,,,,,,
6030,iqra-anarkali-set,Iqra Anarkali Set,Anarkali Set,"Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Not On Sale, Olive, Sangeet, Silk Organza",Olive Green,Resham Thread Embroidery,6 Weeks,Silk Organza,Comfortable Fit,,This set features a olive organza anarkali  enhanced with embroidered floral and paisley buits It comes with pair of churidars and a tulle dupatta.,Silk Organza,Pink  thread work floral embroidery with sequins and pearl highlighting.,Resham Thread Work,Comfort fit,6 weeks
6031,iqra-anarkali-set,,,,,,,,,,,,,,,
6032,iqra-anarkali-set,,,,,,,,,,,,,,,
6033,iqra-anarkali-set,,,,,,,,,,,,,,,
6034,iqra-anarkali-set,,,,,,,,,,,,,,,
6035,iqra-anarkali-set,,,,,,,,,,,,,,,
6036,iqra-anarkali-set,,,,,,,,,,,,,,,
6037,iqra-anarkali-set,,,,,,,,,,,,,,,
6038,iqra-anarkali-set,,,,,,,,,,,,,,,
6039,iqra-anarkali-set,,,,,,,,,,,,,,,
6040,yasmeen-sharara-set,Yasmeen Sharara Set,Sharara Set,"Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Mehandi, Not On Sale, Pale turquoise, Silk Organza",Pale Turquoise,Resham Thread Embroidery,6 Weeks,Silk Organza,Comfortable Fit,,This set features a pale turquoise organza  kurta enhanced with embroidered floral jaal pattern. It comes with organza sharara and tissue scalloped dupatta.,Silk Organza,Biege resham thread and golden badla embroidery with sequins and pearl highlighting.,Resham Thread Work,Comfort fit,6 weeks
6041,yasmeen-sharara-set,,,,,,,,,,,,,,,
6042,yasmeen-sharara-set,,,,,,,,,,,,,,,
6043,yasmeen-sharara-set,,,,,,,,,,,,,,,
6044,yasmeen-sharara-set,,,,,,,,,,,,,,,
6045,yasmeen-sharara-set,,,,,,,,,,,,,,,
6046,yasmeen-sharara-set,,,,,,,,,,,,,,,
6047,yasmeen-sharara-set,,,,,,,,,,,,,,,
6048,yasmeen-sharara-set,,,,,,,,,,,,,,,
6049,yasmeen-sharara-set,,,,,,,,,,,,,,,
6050,manhoor-kurta-set,Manhoor Kurta Set,Kurta Set,"Couture, DLVRY 6 weeks, FIT, Goldenrod, Khiraz, Not On Sale, Sangeet, Tulle",Goldenrod,Resham Thread Embroidery,6 Weeks,Tulle,Fitted,,This set features a goldenrod tulle  kurta enhanced with embroidered with victorian and floral jaal pattern. It comes with a pair churidars and a tulle dupatta.,Tulle,Biege resham thread and golden badla embroidery with sequins and pearl highlighting.,Resham Thread Work,FIT,6 weeks
6051,manhoor-kurta-set,,,,,,,,,,,,,,,
6052,manhoor-kurta-set,,,,,,,,,,,,,,,
6053,manhoor-kurta-set,,,,,,,,,,,,,,,
6054,manhoor-kurta-set,,,,,,,,,,,,,,,
6055,manhoor-kurta-set,,,,,,,,,,,,,,,
6056,manhoor-kurta-set,,,,,,,,,,,,,,,
6057,manhoor-kurta-set,,,,,,,,,,,,,,,
6058,manhoor-kurta-set,,,,,,,,,,,,,,,
6059,manhoor-kurta-set,,,,,,,,,,,,,,,
6060,nikhat-kurta-set,Nikhat Kurta Set,Kurta Set,"Comfort fit, Couture, DLVRY 6 weeks, Handloom Mulmul, Khiraz, Not On Sale, Pale turquoise, Sangeet",Pale Turquoise,Mukaish work,6 Weeks,Handloom Mulmul,Comfortable Fit,,This set features a turquoise mul  kurta embroidered with floral butis.. It comes with a pair of silk salwar and an organza  dupatta.,Handloom Mulmul,Ivory anchor  thread work floraly motifs with badla mukiash work.,Mukaish work,Comfort fit,6 weeks
6061,nikhat-kurta-set,,,,,,,,,,,,,,,
6062,nikhat-kurta-set,,,,,,,,,,,,,,,
6063,nikhat-kurta-set,,,,,,,,,,,,,,,
6064,nikhat-kurta-set,,,,,,,,,,,,,,,
6065,nikhat-kurta-set,,,,,,,,,,,,,,,
6066,nikhat-kurta-set,,,,,,,,,,,,,,,
6067,nikhat-kurta-set,,,,,,,,,,,,,,,
6068,nikhat-kurta-set,,,,,,,,,,,,,,,
6069,nikhat-kurta-set,,,,,,,,,,,,,,,
6070,jhelum-kurta-set,Jhelum Kurta Set,Kurta Set,"Comfort fit, Couture, DLVRY 6 weeks, Handloom Cotton, Ivory, Khiraz, Not On Sale, Sangeet",Ivory,Resham Thread Embroidery,6 Weeks,Handloom Cotton,Comfortable Fit,,This set features an ivory  georgette kurta enhanced withembroidered  floral and geometrical pattern. It comes with a pair of palazzo pants and an  georgette dupatta.,Handloom Cotton,Ivory rehsam thread work floral and geometrical motifs with silver gota patti and mirror work.,Resham Thread Work,Comfort fit,6 weeks
6071,jhelum-kurta-set,,,,,,,,,,,,,,,
6072,jhelum-kurta-set,,,,,,,,,,,,,,,
6073,jhelum-kurta-set,,,,,,,,,,,,,,,
6074,jhelum-kurta-set,,,,,,,,,,,,,,,
6075,jhelum-kurta-set,,,,,,,,,,,,,,,
6076,jhelum-kurta-set,,,,,,,,,,,,,,,
6077,jhelum-kurta-set,,,,,,,,,,,,,,,
6078,jhelum-kurta-set,,,,,,,,,,,,,,,
6079,jhelum-kurta-set,,,,,,,,,,,,,,,
6080,muskaan-anarkali-set,Muskaan Anarkali Set,Anarkali Set,"Comfort fit, Couture, DLVRY 6 weeks, Goldenrod, Khiraz, Not On Sale, Sangeet, Silk Georgette",Goldenrod,Resham Thread Embroidery,6 Weeks,Georgette,Comfortable Fit,,This set features a goldenrod georgette anarkali embroidered with floral and geometrical pattern. It comes with a pair of churidars and an ombre georgette sacalloped dupatta.,Silk Georgette,Ivory rehsam thread work floral and geometrical motifs with silver gota patti and mirror work.,Resham Thread Work,Comfort fit,6 weeks
6081,muskaan-anarkali-set,,,,,,,,,,,,,,,
6082,muskaan-anarkali-set,,,,,,,,,,,,,,,
6083,muskaan-anarkali-set,,,,,,,,,,,,,,,
6084,muskaan-anarkali-set,,,,,,,,,,,,,,,
6085,muskaan-anarkali-set,,,,,,,,,,,,,,,
6086,muskaan-anarkali-set,,,,,,,,,,,,,,,
6087,muskaan-anarkali-set,,,,,,,,,,,,,,,
6088,muskaan-anarkali-set,,,,,,,,,,,,,,,
6089,muskaan-anarkali-set,,,,,,,,,,,,,,,
6090,afsa-gharara-set,Afsa Gharara Set,Gharara Set,"Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Not On Sale, Pale turquoise, Sangeet, Silk Georgette",Pale Turquoise,Zardoz Work,6 Weeks,Georgette,Comfortable Fit,,This set features a pale turqouise goergette  kurta enhanced with embroidred floral  jaal. It comes with an organza scalloped gharara and a tulle dupatta.,Silk Georgette,Multicolour rehsam thread work floral jaal with silver zardoz and mirror work.,Zardoz,Comfort fit,6 weeks
6091,afsa-gharara-set,,,,,,,,,,,,,,,
6092,afsa-gharara-set,,,,,,,,,,,,,,,
6093,afsa-gharara-set,,,,,,,,,,,,,,,
6094,afsa-gharara-set,,,,,,,,,,,,,,,
6095,afsa-gharara-set,,,,,,,,,,,,,,,
6096,afsa-gharara-set,,,,,,,,,,,,,,,
6097,afsa-gharara-set,,,,,,,,,,,,,,,
6098,afsa-gharara-set,,,,,,,,,,,,,,,
6099,afsa-gharara-set,,,,,,,,,,,,,,,
6100,gulafsha-kurta-set,Gulafsha Kurta Set,Kurta Set,"Comfort fit, Couture, DLVRY 6 weeks, Khiraz, Not On Sale, Pink, Sagan, Silk Georgette",Pink,Zardoz Work,6 Weeks,Georgette,Comfortable Fit,,This set features a pink goergette  kurta enhanced with embroidred floral  jaal. It comes with a pair of churidars and a tulle dupatta.,Silk Georgette,Multicolour rehsam thread work floral jaal with silver zardoz and mirror work.,Zardoz,Comfort fit,6 weeks
6101,gulafsha-kurta-set,,,,,,,,,,,,,,,
6102,gulafsha-kurta-set,,,,,,,,,,,,,,,
6103,gulafsha-kurta-set,,,,,,,,,,,,,,,
6104,gulafsha-kurta-set,,,,,,,,,,,,,,,
6105,gulafsha-kurta-set,,,,,,,,,,,,,,,
6106,gulafsha-kurta-set,,,,,,,,,,,,,,,
6107,gulafsha-kurta-set,,,,,,,,,,,,,,,
6108,gulafsha-kurta-set,,,,,,,,,,,,,,,
6109,gulafsha-kurta-set,,,,,,,,,,,,,,,
6110,zainab-gharara-set,Zainab Gharara Set,Gharara Set,"Biege, Couture, DLVRY 6 weeks, FIT, Khiraz, Not On Sale, Sangeet, Silk Georgette",Beige,Zardoz Work,6 Weeks,Georgette,Comfortable Fit,,This set features a beige georgette  kurta enhanced with embroidred floral bunches. It comes with a beige organza gharara and a silver gold tissue dupatta.,Silk Georgette,Biege rehsam thread work embroidered floral motifs with silver kamdani and zardoz work.,Zardoz,FIT,6 weeks
